5.950000000000000000e+01	3.350000000000000000e+01	1.038394415357766082e-01	1.781914893617021212e-01	8.160000000000000000e+03	1.000000000000000000e+00
1.126792997397681546e+02	1.373929973976815688e+02	1.966479925650403970e-01	7.308138159451147420e-01	4.227000000000000000e+04	1.000000000000000000e+00
3.458833074016447995e+02	1.305368600429725063e+02	6.036357895316663003e-01	6.943450002285771472e-01	1.349700000000000000e+04	1.000000000000000000e+00
6.443200922413151375e+02	4.517272930149520249e+01	1.124467874766693187e+00	2.402804750079532148e-01	5.377200000000000000e+04	1.000000000000000000e+00
9.271848954994229643e+02	1.599784587767662458e+02	1.618123726875083657e+00	8.509492488125863785e-01	7.799000000000000000e+03	1.000000000000000000e+00
1.071369322780825541e+03	7.461345444734239152e+01	1.869754490018892712e+00	3.968800768475659324e-01	2.223800000000000000e+04	1.000000000000000000e+00
2.859311052928795220e+02	1.074978695004877096e+02	4.990071645599991612e-01	5.717971781940835996e-01	1.947900000000000000e+04	1.000000000000000000e+00
8.700406026767386720e+02	1.070958617292060069e+02	1.518395467149631139e+00	5.696588389851383605e-01	2.435800000000000000e+04	1.000000000000000000e+00
4.993030336952871266e+02	1.347180118661144093e+02	8.713840029586162883e-01	7.165851695006085764e-01	8.933000000000000000e+03	1.000000000000000000e+00
5.336507554945054608e+02	1.708798076923076792e+02	9.313276710200792952e-01	9.089351472995089720e-01	2.912000000000000000e+03	1.000000000000000000e+00
7.094781362007167900e+02	1.273534050179211476e+02	1.238181738570186319e+00	6.774117288187294639e-01	1.395000000000000000e+03	1.000000000000000000e+00
7.205014848228549909e+02	2.696687435391410759e+02	1.257419694280724309e+00	1.434408210314580101e+00	1.064100000000000000e+05	1.000000000000000000e+00
7.428901328964136610e+02	1.938123975969415653e+02	1.296492378527772438e+00	1.030917008494369957e+00	1.098600000000000000e+04	1.000000000000000000e+00
6.397674984783932359e+02	1.338831405964698718e+02	1.116522684953565880e+00	7.121443648748397859e-01	1.643000000000000000e+03	1.000000000000000000e+00
2.792686253934942329e+02	1.633349947534102853e+02	4.873797999886461119e-01	8.688031635819696286e-01	3.812000000000000000e+03	1.000000000000000000e+00
7.325839999999999463e+02	1.743226666666666631e+02	1.278506108202443148e+00	9.272482269503545815e-01	2.250000000000000000e+03	1.000000000000000000e+00
1.083955764075067009e+03	1.803849622227638179e+02	1.891720356151949334e+00	9.594944799083181541e-01	8.206000000000000000e+03	1.000000000000000000e+00
6.730381974248927008e+02	1.827905579399141516e+02	1.174586731980615584e+00	9.722902018080540332e-01	2.330000000000000000e+03	1.000000000000000000e+00
1.335004460303300675e+02	1.904656556645851992e+02	2.329850716061606652e-01	1.013115189705240393e+00	1.121000000000000000e+03	1.000000000000000000e+00
