5.450086851713991791e+02	4.563727888262611287e+01	4.113273095633201426e-01	1.023257374049912904e-01	2.820900000000000000e+04	1.000000000000000000e+00
4.906431939319393223e+02	6.665006150061500989e+01	3.702967501373126691e-01	1.494395997771637008e-01	9.756000000000000000e+03	1.000000000000000000e+00
7.029186637826442166e+02	2.827855195284675460e+02	5.305046519114295922e-01	6.340482500638285890e-01	3.832610000000000000e+05	1.000000000000000000e+00
1.322536199095022539e+03	2.243190045248868785e+02	9.981405276188849429e-01	5.029574092486253090e-01	5.304000000000000000e+03	1.000000000000000000e+00
1.330000000000000000e+03	2.225000000000000000e+02	1.003773584905660377e+00	4.988789237668161403e-01	1.338000000000000000e+03	1.000000000000000000e+00
1.292964186691312307e+03	1.087393715341959393e+02	9.758220276915564595e-01	2.438102500766725078e-01	4.328000000000000000e+03	1.000000000000000000e+00
4.436361858153199478e+02	1.104411272877897545e+02	3.348197628794867264e-01	2.476258459367483289e-01	1.303660000000000000e+05	1.000000000000000000e+00
1.072732603596559784e+03	1.122212666145426141e+02	8.096095121483469770e-01	2.516171897187053919e-01	1.279000000000000000e+03	1.000000000000000000e+00
1.218518755718206876e+03	1.099404602716588073e+02	9.196367967684579980e-01	2.465032741517013681e-01	1.420900000000000000e+04	1.000000000000000000e+00
3.347889194139194160e+02	1.288333333333333428e+02	2.526708825765429656e-01	2.888639760837070636e-01	4.368000000000000000e+03	1.000000000000000000e+00
1.221008497437280766e+03	9.427191799298624630e+01	9.215158471224760284e-01	2.113720134371888937e-01	7.414000000000000000e+03	1.000000000000000000e+00
9.076292760540970903e+02	4.164407319013524216e+02	6.850032272106393316e-01	9.337236141285928381e-01	1.257000000000000000e+03	1.000000000000000000e+00
1.249053497942386741e+02	3.876019988242210275e+02	9.426818852395371651e-02	8.690627776327826126e-01	1.701000000000000000e+03	1.000000000000000000e+00
6.600000000000000000e+02	4.420000000000000000e+02	4.981132075471698117e-01	9.910313901345291221e-01	1.305000000000000000e+03	1.000000000000000000e+00
6.608597701149425347e+02	4.430007662835249107e+02	4.987620906527868159e-01	9.932752607253921839e-01	1.305000000000000000e+03	1.000000000000000000e+00
5.685000000000000000e+02	4.440000000000000000e+02	4.290566037735848992e-01	9.955156950672645610e-01	1.120000000000000000e+03	1.000000000000000000e+00
5.685000000000000000e+02	4.450000000000000000e+02	4.290566037735848992e-01	9.977578475336322805e-01	1.120000000000000000e+03	1.000000000000000000e+00
